   3.960  -0.272E-02   0.111E-04   0.178E-04   0.268E-04   0.147E-02   0.126E-02  -0.914E-03
   3.980  -0.270E-02   0.103E-04   0.170E-04   0.255E-04   0.146E-02   0.125E-02  -0.909E-03
   4.000  -0.268E-02   0.965E-05   0.163E-04   0.242E-04   0.145E-02   0.124E-02  -0.904E-03
   4.020  -0.266E-02   0.898E-05   0.156E-04   0.230E-04   0.144E-02   0.123E-02  -0.898E-03
   4.040  -0.265E-02   0.826E-05   0.149E-04   0.217E-04   0.143E-02   0.122E-02  -0.893E-03
   4.060  -0.263E-02   0.750E-05   0.142E-04   0.205E-04   0.142E-02   0.121E-02  -0.888E-03
   4.080  -0.261E-02   0.694E-05   0.135E-04   0.194E-04   0.141E-02   0.120E-02  -0.883E-03
   4.100  -0.259E-02   0.658E-05   0.129E-04   0.182E-04   0.140E-02   0.119E-02  -0.877E-03
   4.120  -0.257E-02   0.572E-05   0.123E-04   0.171E-04   0.139E-02   0.118E-02  -0.872E-03
   4.140  -0.255E-02   0.492E-05   0.116E-04   0.160E-04   0.138E-02   0.117E-02  -0.866E-03
   4.160  -0.254E-02   0.429E-05   0.110E-04   0.149E-04   0.138E-02   0.116E-02  -0.861E-03
   4.180  -0.252E-02   0.372E-05   0.104E-04   0.139E-04   0.137E-02   0.115E-02  -0.855E-03
   4.200  -0.250E-02   0.324E-05   0.990E-05   0.129E-04   0.136E-02   0.115E-02  -0.849E-03
   4.220  -0.248E-02   0.260E-05   0.930E-05   0.120E-04   0.135E-02   0.114E-02  -0.844E-03
   4.240  -0.247E-02   0.211E-05   0.881E-05   0.111E-04   0.134E-02   0.113E-02  -0.838E-03
   4.260  -0.245E-02   0.160E-05   0.829E-05   0.102E-04   0.133E-02   0.112E-02  -0.832E-03
   4.280  -0.243E-02   0.121E-05   0.785E-05   0.943E-05   0.132E-02   0.111E-02  -0.826E-03
   4.300  -0.242E-02   0.700E-06   0.737E-05   0.860E-05   0.131E-02   0.110E-02  -0.820E-03
   4.320  -0.240E-02   0.302E-06   0.697E-05   0.784E-05   0.131E-02   0.109E-02  -0.814E-03
   4.340  -0.238E-02  -0.175E-06   0.653E-05   0.710E-05   0.130E-02   0.108E-02  -0.809E-03
   4.360  -0.237E-02  -0.736E-06   0.603E-05   0.637E-05   0.129E-02   0.107E-02  -0.803E-03
   4.380  -0.235E-02  -0.109E-05   0.569E-05   0.571E-05   0.128E-02   0.107E-02  -0.797E-03
   4.400  -0.233E-02  -0.146E-05   0.536E-05   0.507E-05   0.127E-02   0.106E-02  -0.791E-03
   4.420  -0.232E-02  -0.188E-05   0.496E-05   0.445E-05   0.126E-02   0.105E-02  -0.785E-03
   4.440  -0.230E-02  -0.269E-05   0.416E-05   0.375E-05   0.126E-02   0.104E-02  -0.779E-03
   4.460  -0.229E-02  -0.262E-05   0.428E-05   0.328E-05   0.125E-02   0.103E-02  -0.773E-03
   4.480  -0.227E-02  -0.313E-05   0.376E-05   0.254E-05   0.124E-02   0.102E-02  -0.767E-03
   4.500  -0.225E-02  -0.328E-05   0.373E-05   0.225E-05   0.123E-02   0.102E-02  -0.760E-03
   4.520  -0.224E-02  -0.354E-05   0.350E-05   0.179E-05   0.122E-02   0.101E-02  -0.754E-03
   4.540  -0.222E-02  -0.384E-05   0.327E-05   0.135E-05   0.122E-02   0.100E-02  -0.748E-03
   4.560  -0.221E-02  -0.424E-05   0.311E-05   0.961E-06   0.121E-02   0.993E-03  -0.742E-03
   4.580  -0.219E-02  -0.441E-05   0.286E-05   0.539E-06   0.120E-02   0.985E-03  -0.736E-03
   4.600  -0.218E-02  -0.463E-05   0.269E-05   0.194E-06   0.119E-02   0.977E-03  -0.730E-03
   4.620  -0.216E-02  -0.490E-05   0.252E-05  -0.129E-06   0.119E-02   0.969E-03  -0.724E-03
   4.640  -0.215E-02  -0.511E-05   0.237E-05  -0.429E-06   0.118E-02   0.962E-03  -0.718E-03
   4.660  -0.213E-02  -0.531E-05   0.222E-05  -0.713E-06   0.117E-02   0.954E-03  -0.712E-03
   4.680  -0.212E-02  -0.609E-05   0.229E-05  -0.574E-06   0.116E-02   0.946E-03  -0.706E-03
   4.700  -0.210E-02  -0.577E-05   0.198E-05  -0.116E-05   0.116E-02   0.939E-03  -0.699E-03
   4.720  -0.209E-02  -0.552E-05   0.187E-05  -0.140E-05   0.115E-02   0.932E-03  -0.693E-03
   4.740  -0.208E-02  -0.651E-05   0.152E-05  -0.182E-05   0.114E-02   0.924E-03  -0.687E-03
   4.760  -0.206E-02  -0.666E-05   0.152E-05  -0.193E-05   0.114E-02   0.917E-03  -0.681E-03
   4.780  -0.205E-02  -0.670E-05   0.153E-05  -0.203E-05   0.113E-02   0.910E-03  -0.675E-03
   4.800  -0.203E-02  -0.684E-05   0.149E-05  -0.214E-05   0.112E-02   0.903E-03  -0.669E-03
   4.820  -0.202E-02  -0.696E-05   0.147E-05  -0.224E-05   0.112E-02   0.896E-03  -0.663E-03
   4.840  -0.201E-02  -0.699E-05   0.151E-05  -0.227E-05   0.111E-02   0.889E-03  -0.657E-03
   4.860  -0.199E-02  -0.711E-05   0.150E-05  -0.234E-05   0.110E-02   0.882E-03  -0.651E-03
   4.880  -0.198E-02  -0.716E-05   0.154E-05  -0.235E-05   0.110E-02   0.875E-03  -0.645E-03
   4.900  -0.197E-02  -0.723E-05   0.158E-05  -0.236E-05   0.109E-02   0.869E-03  -0.639E-03
   4.920  -0.195E-02  -0.726E-05   0.163E-05  -0.234E-05   0.108E-02   0.862E-03  -0.632E-03
   4.940  -0.194E-02  -0.730E-05   0.169E-05  -0.231E-05   0.108E-02   0.855E-03  -0.626E-03
